CURRENT TIME : 0.040000
VARIABLES : y - x - T - Te
ZONE T='Only Zone', I= 64, J=64  F=POINT
0.000000000000000, 0.000000000000000, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.031746033579111, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.063492067158222, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.095238104462624, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.126984134316444, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.158730164170265, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.190476194024086, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.222222223877907, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.253968268632889, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.285714298486710, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.317460328340530, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.349206358194351, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.380952388048172, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.412698417901993, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.444444447755814, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.476190477609634, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.507936537265778, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.539682567119598, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.571428596973419, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.603174626827240, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.634920656681061, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.666666686534882, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.698412716388702, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.730158746242523, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.761904776096344, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.793650805950165, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.825396835803986, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.857142865657806, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.888888895511627, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.920634925365448, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.952380955219269, 100.000000000000000, 99.989822387695312
0.000000000000000, 0.984126985073090, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.015873074531555, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.047619104385376, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.079365134239197, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.111111164093018, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.142857193946838, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.174603223800659, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.206349253654480, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.238095283508301, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.269841313362122, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.301587343215942, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.333333373069763, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.365079402923584, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.396825432777405, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.428571462631226, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.460317492485046, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.492063522338867, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.523809552192688, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.555555582046509, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.587301611900330, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.619047641754150, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.650793671607971, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.682539701461792, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.714285731315613, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.746031761169434, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.777777791023254, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.809523820877075, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.841269850730896, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.873015880584717, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.904761910438538, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.936507940292358, 100.000000000000000, 99.989822387695312
0.000000000000000, 1.968253970146179, 100.000000000000000, 99.989822387695312
0.000000000000000, 2.000000000000000, 100.000000000000000, 99.989822387695312
0.031746033579111, 0.000000000000000, 99.984588623046875, 99.984535217285156
0.031746033579111, 0.031746033579111, 99.989242553710938, 99.984535217285156
0.031746033579111, 0.063492067158222, 99.990608215332031, 99.984535217285156
0.031746033579111, 0.095238104462624, 99.991104125976562, 99.984535217285156
0.031746033579111, 0.126984134316444, 99.991302490234375, 99.984535217285156
0.031746033579111, 0.158730164170265, 99.991378784179688, 99.984535217285156
0.031746033579111, 0.190476194024086, 99.991416931152344, 99.984535217285156
0.031746033579111, 0.222222223877907, 99.991424560546875, 99.984535217285156
0.031746033579111, 0.253968268632889, 99.991432189941406, 99.984535217285156
0.031746033579111, 0.285714298486710, 99.991432189941406, 99.984535217285156
0.031746033579111, 0.317460328340530, 99.991424560546875, 99.984535217285156
0.031746033579111, 0.349206358194351, 99.991416931152344, 99.984535217285156
0.031746033579111, 0.380952388048172, 99.991416931152344, 99.984535217285156
0.031746033579111, 0.412698417901993, 99.991409301757812, 99.984535217285156
0.031746033579111, 0.444444447755814, 99.991401672363281, 99.984535217285156
0.031746033579111, 0.476190477609634, 99.991401672363281, 99.984535217285156
0.031746033579111, 0.507936537265778, 99.991401672363281, 99.984535217285156
0.031746033579111, 0.539682567119598, 99.991394042968750, 99.984535217285156
0.031746033579111, 0.571428596973419, 99.991394042968750, 99.984535217285156
0.031746033579111, 0.603174626827240, 99.991394042968750, 99.984535217285156
0.031746033579111, 0.634920656681061, 99.991394042968750, 99.984535217285156
0.031746033579111, 0.666666686534882, 99.991386413574219, 99.984535217285156
0.031746033579111, 0.698412716388702, 99.991386413574219, 99.984535217285156
0.031746033579111, 0.730158746242523, 99.991386413574219, 99.984535217285156
0.031746033579111, 0.761904776096344, 99.991386413574219, 99.984535217285156
0.031746033579111, 0.793650805950165, 99.991386413574219, 99.984535217285156
0.031746033579111, 0.825396835803986, 99.991386413574219, 99.984535217285156
0.031746033579111, 0.857142865657806, 99.991386413574219, 99.984535217285156
0.031746033579111, 0.888888895511627, 99.991386413574219, 99.984535217285156
0.031746033579111, 0.920634925365448, 99.991386413574219, 99.984535217285156
0.031746033579111, 0.952380955219269, 99.991386413574219, 99.984535217285156
0.031746033579111, 0.984126985073090, 99.991386413574219, 99.984535217285156
0.031746033579111, 1.015873074531555, 99.991386413574219, 99.984535217285156
0.031746033579111, 1.047619104385376, 99.991386413574219, 99.984535217285156
0.031746033579111, 1.079365134239197, 99.991386413574219, 99.984535217285156
0.031746033579111, 1.111111164093018, 99.991386413574219, 99.984535217285156
0.031746033579111, 1.142857193946838, 99.991386413574219, 99.984535217285156
0.031746033579111, 1.174603223800659, 99.991386413574219, 99.984535217285156
0.031746033579111, 1.206349253654480, 99.991386413574219, 99.984535217285156
0.031746033579111, 1.238095283508301, 99.991386413574219, 99.984535217285156
0.031746033579111, 1.269841313362122, 99.991386413574219, 99.984535217285156
0.031746033579111, 1.301587343215942, 99.991386413574219, 99.984535217285156
0.031746033579111, 1.333333373069763, 99.991386413574219, 99.984535217285156
0.031746033579111, 1.365079402923584, 99.991394042968750, 99.984535217285156
0.031746033579111, 1.396825432777405, 99.991394042968750, 99.984535217285156
0.031746033579111, 1.428571462631226, 99.991394042968750, 99.984535217285156
0.031746033579111, 1.460317492485046, 99.991394042968750, 99.984535217285156
0.031746033579111, 1.492063522338867, 99.991401672363281, 99.984535217285156
0.031746033579111, 1.523809552192688, 99.991401672363281, 99.984535217285156
0.031746033579111, 1.555555582046509, 99.991401672363281, 99.984535217285156
0.031746033579111, 1.587301611900330, 99.991409301757812, 99.984535217285156
0.031746033579111, 1.619047641754150, 99.991416931152344, 99.984535217285156
0.031746033579111, 1.650793671607971, 99.991416931152344, 99.984535217285156
0.031746033579111, 1.682539701461792, 99.991424560546875, 99.984535217285156
0.031746033579111, 1.714285731315613, 99.991432189941406, 99.984535217285156
0.031746033579111, 1.746031761169434, 99.991432189941406, 99.984535217285156
0.031746033579111, 1.777777791023254, 99.991424560546875, 99.984535217285156
0.031746033579111, 1.809523820877075, 99.991416931152344, 99.984535217285156
0.031746033579111, 1.841269850730896, 99.991378784179688, 99.984535217285156
0.031746033579111, 1.873015880584717, 99.991302490234375, 99.984535217285156
0.031746033579111, 1.904761910438538, 99.991104125976562, 99.984535217285156
0.031746033579111, 1.936507940292358, 99.990608215332031, 99.984535217285156
0.031746033579111, 1.968253970146179, 99.989242553710938, 99.984535217285156
0.031746033579111, 2.000000000000000, 99.984588623046875, 99.984535217285156
0.063492067158222, 0.000000000000000, 99.976844787597656, 99.976760864257812
0.063492067158222, 0.031746033579111, 99.979553222656250, 99.976760864257812
0.063492067158222, 0.063492067158222, 99.980644226074219, 99.976760864257812
0.063492067158222, 0.095238104462624, 99.981170654296875, 99.976760864257812
0.063492067158222, 0.126984134316444, 99.981422424316406, 99.976760864257812
0.063492067158222, 0.158730164170265, 99.981536865234375, 99.976760864257812
0.063492067158222, 0.190476194024086, 99.981582641601562, 99.976760864257812
0.063492067158222, 0.222222223877907, 99.981605529785156, 99.976760864257812
0.063492067158222, 0.253968268632889, 99.981605529785156, 99.976760864257812
0.063492067158222, 0.285714298486710, 99.981597900390625, 99.976760864257812
0.063492067158222, 0.317460328340530, 99.981590270996094, 99.976760864257812
0.063492067158222, 0.349206358194351, 99.981575012207031, 99.976760864257812
0.063492067158222, 0.380952388048172, 99.981567382812500, 99.976760864257812
0.063492067158222, 0.412698417901993, 99.981552124023438, 99.976760864257812
0.063492067158222, 0.444444447755814, 99.981544494628906, 99.976760864257812
